category,name,description,external_url,detail_url,icon_url,site_id
AI写作工具,Yaara,释放你的写作潜力,,https://ai-bot.cn/sites/198.html,https://ai-bot.cn/wp-content/uploads/2023/03/yaara-ai-icon.png,198
AI写作工具,Copysmith,企业级和电商文案生成,,https://ai-bot.cn/sites/66.html,https://ai-bot.cn/wp-content/uploads/2023/03/copysmith-icon.png,66
AI写作工具,Frase,AI SEO内容优化和写作工具,,https://ai-bot.cn/sites/200.html,https://ai-bot.cn/wp-content/uploads/2023/03/frase-io-icon.png,200
AI写作工具,NeuralText,人工智能SEO文章写作助手,,https://ai-bot.cn/sites/202.html,https://ai-bot.cn/wp-content/uploads/2023/03/neuraltext-icon.png,202
AI写作工具,Copymatic,AI文案和内容创作助手,,https://ai-bot.cn/sites/197.html,https://ai-bot.cn/wp-content/uploads/2023/03/copymatic-icon.png,197
AI写作工具,TextCortex,AI写作能手,,https://ai-bot.cn/sites/158.html,https://ai-bot.cn/wp-content/uploads/2023/03/textcortext-icon.png,158
AI写作工具,星火网文助手,免费AI小说网文写作工具,https://writersdesk.net,https://ai-bot.cn/sites/10977.html,https://ai-bot.cn/wp-content/uploads/2024/04/writerdesk-icon.png,10977
AI写作工具,INK,AI内容营销和SEO助手,,https://ai-bot.cn/sites/205.html,https://ai-bot.cn/wp-content/uploads/2023/03/inkforall-icon.png,205
AI写作工具,Content at Scale,AI SEO长内容创作,,https://ai-bot.cn/sites/171.html,https://ai-bot.cn/wp-content/uploads/2023/03/contentatscale-icon.png,171
AI写作工具,Mark Copy,AI快速创建营销文案,,https://ai-bot.cn/sites/1265.html,https://ai-bot.cn/wp-content/uploads/2023/04/mark-copy-icon.png,1265
AI图像工具,绘蛙AI,AI 电商营销工具，免费生成商品图,https://ihuiwa.paluai.com/aibot,https://ai-bot.cn/sites/9195.html,https://ai-bot.cn/wp-content/uploads/2024/03/ihuiwa-icon.png,9195
AI图像工具,堆友AI商品图,堆友AI推出AI商品图生成工具,https://d.design/toolbox/ai-product-background?from=ab13,https://ai-bot.cn/sites/61384.html,https://ai-bot.cn/wp-content/uploads/2026/04/duiyou-icon-1.png,61384
AI图像工具,LiblibAI电商营销,LiblibAI电商营销场景模型工具，丰富的LoRA模型,https://www.liblib.art/?souceid=005904&utm=cg&cgv=dqndpmwn2z,https://ai-bot.cn/sites/68318.html,https://ai-bot.cn/wp-content/uploads/2025/10/liblib.art-logo.png,68318
AI图像工具,美图商拍,美图设计室推出的AI商拍工具,https://www.designkit.cn/product-shoot/?channel=100103,https://ai-bot.cn/sites/33694.html,https://ai-bot.cn/wp-content/uploads/2023/04/meitu-ai-ppt.jpg,33694
AI图像工具,稿定AI商品图,稿定设计推出的AI商品图生成工具,https://www.gaoding.com/utms/d0bf3af869c245eabb7f52bbcc85aa88,https://ai-bot.cn/sites/49519.html,https://ai-bot.cn/wp-content/uploads/2023/05/gaoding-design-icon.png,49519
AI图像工具,光子AI,专为电商商家推出的AI商拍工具,https://www.photonaiclub.com/sh/ZgN25IHnBJY,https://ai-bot.cn/sites/57727.html,https://ai-bot.cn/wp-content/uploads/2025/07/photonaiclub-icon.png,57727
AI图像工具,Pic Copilot,阿里国际推出的AI电商营销工具,https://www.piccopilot.com,https://ai-bot.cn/sites/6245.html,https://ai-bot.cn/wp-content/uploads/2024/11/pic-copilot-logo.png,6245
AI图像工具,蜂鸟AI,赶海科技推出的跨境电商AI营销工具,https://fengniaoai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/41196.html,https://ai-bot.cn/wp-content/uploads/2025/02/fengniaoai-logo.png,41196
AI图像工具,GemHues,AI 商品视觉内容生成平台，覆盖图 + 视频全链路,https://www.gemhues.com/?ref=aibot,https://ai-bot.cn/sites/79056.html,https://ai-bot.cn/wp-content/uploads/2026/06/GemHues-icon.png,79056
AI图像工具,PhotoStudio AI,虹软旗下推出的AI商拍工具,https://psai.cn,https://ai-bot.cn/sites/12165.html,https://ai-bot.cn/wp-content/uploads/2024/05/photostudio-ai-icon.png,12165
AI图像工具,蕉点AI,多品类AI电商商品图生成平台,https://www.jiaodianai.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/70979.html,https://ai-bot.cn/wp-content/uploads/2026/01/jiaodian-AI-icon-1.png,70979
AI图像工具,潮际好麦,AI赋能电商视觉革命，一站式智能商拍平台,https://marketing.k-fashionshop.com/?relCode=Q065JYOC,https://ai-bot.cn/sites/69883.html,https://ai-bot.cn/wp-content/uploads/2026/01/chaojihaomai-icon-1.png,69883
AI图像工具,Pippit,字节旗下 CapCut 推出的AI营销内容创作平台,https://ai-bot.cn/pippit-ai,https://ai-bot.cn/pippit-ai/,https://ai-bot.cn/wp-content/uploads/2025/05/Pippit-logo.png,51651
AI图像工具,Poify,快手推出的AI电商营销工具,https://ai-bot.cn/poify,https://ai-bot.cn/poify/,https://ai-bot.cn/wp-content/uploads/2025/05/Poify-logo-1.png,50957
AI图像工具,千鹿AI,AI商品图设计工具，专为跨境营销设计,https://qianlu.cc/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/24841.html,https://ai-bot.cn/wp-content/uploads/2024/10/qianlu-logo2.png,24841
AI图像工具,妙思,腾讯广告推出的一站式AI广告创意平台,https://admuse.qq.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/50029.html,https://ai-bot.cn/wp-content/uploads/2025/04/admuse-logo.png,50029
AI图像工具,美间AI商拍,AI电商设计工具，一键生成高质量商品图,https://www.meijian.com/ai?utm_source=mjaidhaibot,https://ai-bot.cn/sites/25529.html,https://ai-bot.cn/wp-content/uploads/2025/06/meijianai-logo.png,25529
AI图像工具,Cliclic AI,创客贴推出的AI商品图生成和编辑工具,https://www.cliclic.ai/?utm_source=ai-bot,https://ai-bot.cn/sites/13023.html,https://ai-bot.cn/wp-content/uploads/2024/05/cliclic-ai-icon.png,13023
AI图像工具,LinkFox AI,AI电商设计工具，快速生成专业电商图,https://ai-bot.cn/linkfox-ai,https://ai-bot.cn/linkfox-ai/,https://ai-bot.cn/wp-content/uploads/2025/01/LinkFox-AI-logo.jpg,38759
AI图像工具,创自由,快速设计商品图、广告图的AI作图工具,https://chuangziyou.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/17398.html,https://ai-bot.cn/wp-content/uploads/2024/08/chuangziyou-logo.png,17398
AI图像工具,Pebblely,AI产品图精美背景添加,https://pebblely.com,https://ai-bot.cn/sites/175.html,https://ai-bot.cn/wp-content/uploads/2023/03/pebblely-icon.png,175
AI图像工具,Mokker AI,AI产品图添加背景,https://mokker.ai,https://ai-bot.cn/sites/173.html,https://ai-bot.cn/wp-content/uploads/2023/03/mokker-ai-icon.png,173
AI图像工具,花生图像,AI电商产品图生成和背景抠图工具,https://www.hsphoto.cn/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11541.html,https://ai-bot.cn/wp-content/uploads/2024/04/hsphoto-icon.png,11541
AI图像工具,图生生,专为电商设计的AI商拍工具,https://tushengsheng.com/home/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/26931.html,https://ai-bot.cn/wp-content/uploads/2024/10/tushengsheng-logo.png,26931
AI图像工具,WeShop唯象,蘑菇街推出的AI商拍工具,https://www.weshop.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/13722.html,https://ai-bot.cn/wp-content/uploads/2024/06/weshop-icon.png,13722
AI图像工具,羚珑,京东推出的商品图智能设计小工具,https://ling.jd.com,https://ai-bot.cn/sites/2048.html,https://ai-bot.cn/wp-content/uploads/2023/05/ling-jd-icon.png,2048
AI图像工具,灵动AI,专业的AI商品图生成工具,https://www.redoon.cn/?ref=ai-bot.cn,https://ai-bot.cn/sites/6749.html,https://ai-bot.cn/wp-content/uploads/2023/12/redoon-ai-icon.png,6749
AI图像工具,绘蛙AI转3D,服装平铺图快速转换为3D立体展示图,https://www.ihuiwa.com/workspace/ai-image/func/to-3d?huiwaInviteCode=EMRCAL,https://ai-bot.cn/sites/61408.html,https://ai-bot.cn/wp-content/uploads/2024/03/ihuiwa-icon.png,61408
AI图像工具,Tripo AI,AI 3D模型生成平台，文本、图像一键转3D模型,https://www.tripo3d.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/60471.html,https://ai-bot.cn/wp-content/uploads/2025/03/Tripo-logo-1.png,60471
AI图像工具,腾讯混元3D,腾讯推出的一站式3D内容生产AI创作平台,https://3d.hunyuan.tencent.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/38482.html,https://ai-bot.cn/wp-content/uploads/2025/01/hunyuan-3d-logo.png,38482
AI图像工具,Neural4D,AI一站式3D模型生成平台,https://www.neural4d.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/70251.html,https://ai-bot.cn/wp-content/uploads/2026/01/Neural4D-icon.png,70251
AI图像工具,Marble,李飞飞World Labs推出的3D世界生成平台,https://marble.worldlabs.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/66545.html,https://ai-bot.cn/wp-content/uploads/2025/11/Marble-logo.png,66545
AI图像工具,Fast3D,AI 3D模型生成工具，文字或图片生成3D模型,https://fast3d.io/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/57279.html,https://ai-bot.cn/wp-content/uploads/2025/07/Fast3D-logo1.png,57279
AI图像工具,Omma,Spline 推出的 AI 3D 内容智能创作平台,https://omma.build/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/74348.html,https://ai-bot.cn/wp-content/uploads/2026/03/Omma-logo.png,74348
AI图像工具,造好物,全球首个一站式AI造物平台,https://zaohaowu.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/59706.html,https://ai-bot.cn/wp-content/uploads/2025/08/zaohaowu-website2.png,59706
AI图像工具,Hitems,数美万物推出的AI创意物品生成社区,https://hitems.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/38477.html,https://ai-bot.cn/wp-content/uploads/2025/01/hitems-logo-2.png,38477
AI图像工具,Style3D,AI服装设计工具，将草图转为3D服装模型,https://www.style3d.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/67092.html,https://ai-bot.cn/wp-content/uploads/2025/11/Style3D-icon.png,67092
AI图像工具,LuxReal,群核科技推出的AI 3D视频创作平台,https://www.luxreal.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/69990.html,https://ai-bot.cn/wp-content/uploads/2026/01/LuxReal-logo.png,69990
AI图像工具,VoxCraft,AI生成3D模型的工具,https://voxcraft.ai/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/11164.html,https://ai-bot.cn/wp-content/uploads/2024/04/voxcraft-icon.png,11164
AI图像工具,Meshy,AI快速从文本或图像生成3D模型,https://www.meshy.ai/?ref=ai-bot.cn,https://ai-bot.cn/sites/6080.html,https://ai-bot.cn/wp-content/uploads/2023/11/meshy-ai-icon.png,6080
AI图像工具,绘蛙AI抠图,绘蛙推出的AI智能抠图工具,https://www.ihuiwa.com/workspace/partial-redraw?editType=smart-matting&huiwaInviteCode=EMRCAL,https://ai-bot.cn/sites/61375.html,https://ai-bot.cn/wp-content/uploads/2024/03/ihuiwa-icon.png,61375
AI图像工具,LiblibAI抠图,LiblibAI推出的AI抠图工作流,https://www.liblib.art/?souceid=005904&utm=cg&cgv=dqndpmwn2z,https://ai-bot.cn/sites/68297.html,https://ai-bot.cn/wp-content/uploads/2025/10/liblib.art-logo.png,68297
AI图像工具,美图抠图,美图秀秀推出的AI智能抠图工具，一键移除背景,https://cutout.designkit.com/?channel=100104,https://ai-bot.cn/sites/1991.html,https://ai-bot.cn/wp-content/uploads/2023/04/meitu-cutout-icon.png,1991
AI图像工具,顽兔抠图,阿里推出的一键去除商品图背景工具,https://d.design/toolbox/cutout?from=ab13,https://ai-bot.cn/sites/4483.html,https://ai-bot.cn/wp-content/uploads/2023/09/d-design-cutout-icon.png,4483
AI图像工具,稿定AI抠图,AI自动去水印、消除背景工具,https://www.gaoding.com/utms/dfdc2191877f434880bf01c62e86ea6c,https://www.gaoding.com/utms/dfdc2191877f434880bf01c62e86ea6c,https://ai-bot.cn/wp-content/uploads/2023/05/gaoding-design-icon.png,241
AI图像工具,鲜艺AI抠图,免费AI抠图工具，支持离线安装使用,https://kt.94xy.com/?utm_source=ai-bot.cn,https://ai-bot.cn/sites/18104.html,https://ai-bot.cn/wp-content/uploads/2024/08/鲜艺AI抠图-logo.png,18104
AI图像工具,抠抠图,免费在线AI抠图工具，一键批量抠图,https://www.koukoutu.com/?f=aigjj,https://ai-bot.cn/sites/70008.html,https://ai-bot.cn/wp-content/uploads/2026/01/koukoutu-website.png,70008
AI图像工具,Pic Copilot AI抠图,Pic Copilot推出的AI抠图工具，支持批量抠图,https://www.piccopilot.com/create,https://ai-bot.cn/sites/32253.html,https://ai-bot.cn/wp-content/uploads/2024/11/pic-copilot-logo.png,32253
AI图像工具,光子AI抠图,光子AI推出的AI图片背景抠除工具,https://www.photonaiclub.com/workspace/cutout?invitationType=register&inviterId=7328241868114231444,https://ai-bot.cn/sites/61292.html,https://ai-bot.cn/wp-content/uploads/2025/07/photonaiclub-icon.png,61292
AI图像工具,Pixian.AI,免费的AI图片背景抠除工具,https://pixian.ai/?ref=ai-bot.cn,https://ai-bot.cn/sites/7983.html,https://ai-bot.cn/wp-content/uploads/2024/01/pixian-ai-icon.png,7983
AI图像工具,Icons8 Background Remover,Icons8出品的免费图片背景移除工具,https://icons8.com/bgremover,https://ai-bot.cn/sites/88.html,https://ai-bot.cn/wp-content/uploads/2023/03/icons8-background-remover-icon.png,88
AI图像工具,BgSub,免费的保护隐私的AI图片背景去除工具,https://bgsub.cn,https://ai-bot.cn/sites/242.html,https://ai-bot.cn/wp-content/uploads/2023/03/bgsub-icon.png,242
AI图像工具,ClipDrop Remove Background,ClipDrop出品的AI图片背景移除工具,https://clipdrop.co/remove-background,https://ai-bot.cn/sites/221.html,https://ai-bot.cn/wp-content/uploads/2023/03/clipdrop-icon.png,221
AI图像工具,Erase.bg,在线抠图和去除图片背景,https://www.erase.bg/zh,https://ai-bot.cn/sites/285.html,https://ai-bot.cn/wp-content/uploads/2023/03/erase-bg-icon.png,285
AI图像工具,千图设计室AI助手,AI绘画抠图工具集,https://hisheai.com/?from=ai-bot,https://ai-bot.cn/sites/9946.html,https://ai-bot.cn/wp-content/uploads/2024/03/hisheai-icon.png,9946
AI图像工具,Adobe Image Background Remover,Adobe Express的图片背景移除工具,https://www.adobe.com/express/feature/image/remove-background,https://ai-bot.cn/sites/313.html,https://ai-bot.cn/wp-content/uploads/2023/03/adobe-express-icon.png,313
AI图像工具,Removal.AI,AI图片背景移除工具,https://removal.ai,https://ai-bot.cn/sites/87.html,https://ai-bot.cn/wp-content/uploads/2023/03/removal-ai-icon.png,87
AI图像工具,Background Eraser,AI自动删除图片背景,https://magicstudio.com/zh/backgrounderaser,https://ai-bot.cn/sites/274.html,https://ai-bot.cn/wp-content/uploads/2023/03/magicstudio-background-eraser-icon.png,274
AI图像工具,Slazzer,免费在线抠除图片背景,https://www.slazzer.com,https://ai-bot.cn/sites/311.html,https://ai-bot.cn/wp-content/uploads/2023/03/slazzer-icon.png,311
AI图像工具,Cutout.Pro抠图,AI批量抠图去背景,https://www.cutout.pro/zh-cn/remove-background,https://ai-bot.cn/sites/306.html,https://ai-bot.cn/wp-content/uploads/2023/03/cutout-pro-icon.png,306
AI图像工具,吐司AI抠图,吐司AI推出的智能抠图工具,https://tusiart.com/template/807760005523577813,https://ai-bot.cn/sites/42689.html,https://ai-bot.cn/wp-content/uploads/2024/07/tusiart-logo.png,42689
AI图像工具,BGremover,Vance AI推出的图片背景移除工具,https://bgremover.vanceai.com,https://ai-bot.cn/sites/304.html,https://ai-bot.cn/wp-content/uploads/2023/03/vance-ai-bgremover-icon.png,304
AI图像工具,Quicktools Background Remover,Picsart旗下的Quicktools推出的图片背景移除工具,https://tools.picsart.com/image/background-remover,https://ai-bot.cn/sites/312.html,https://ai-bot.cn/wp-content/uploads/2023/03/picsart-quicktools-icon.png,312
AI图像工具,Zyro AI Background Remover,Zyro推出的AI图片背景移除工具,https://zyro.com/tools/image-background-remover,https://ai-bot.cn/sites/302.html,https://ai-bot.cn/wp-content/uploads/2023/03/zyro-icon.png,302
AI图像工具,PhotoScissors,免费自动图片背景去除,https://photoscissors.com,https://ai-bot.cn/sites/284.html,https://ai-bot.cn/wp-content/uploads/2023/03/photoscissors-icon.png,284
AI图像工具,ClippingMagic,魔术般地去除图片背景,https://clippingmagic.com,https://ai-bot.cn/sites/310.html,https://ai-bot.cn/wp-content/uploads/2023/03/clippingmagic-icon.png,310
AI图像工具,图可丽,AI图片和视频抠图，一键抠图神器,https://www.tukeli.net,https://ai-bot.cn/sites/1780.html,https://ai-bot.cn/wp-content/uploads/2023/10/tukeli-icon.png,1780
AI图像工具,Hotpot AI Background Remover,Hotpot.ai推出的图片背景移除工具,https://hotpot.ai/remove-background,https://ai-bot.cn/sites/303.html,https://ai-bot.cn/wp-content/uploads/2023/03/hotpot-ai-icon.png,303
AI图像工具,Stylized,AI产品图背景替换,https://www.stylized.ai,https://ai-bot.cn/sites/174.html,https://ai-bot.cn/wp-content/uploads/2023/03/stylized-icon.png,174
AI图像工具,Booth.ai,高质量AI产品展示效果图生成,https://www.booth.ai,https://ai-bot.cn/sites/178.html,https://ai-bot.cn/wp-content/uploads/2023/03/booth-ai-icon.png,178
AI图像工具,即梦,抖音旗下免费AI图片创作工具,https://jimeng.jianying.com/ai-tool/home/?utm_medium=aitools&utm_source=aibot&utm_campaign=null&utm_content=hw_jm_aibot,https://jimeng.jianying.com/ai-tool/home/?utm_medium=aitools&utm_source=aibot&utm_campaign=null&utm_content=hw_jm_aibot,https://ai-bot.cn/wp-content/uploads/2024/10/jimeng-logo-1.png,6353
AI图像工具,堆友AI反应堆,全能AI绘画生成器,https://d.design/ai/generate?from=ab1,https://ai-bot.cn/sites/3382.html,https://ai-bot.cn/wp-content/uploads/2026/04/duiyou-icon-1.png,3382
AI图像工具,LiblibAI·哩布哩布AI,国内领先的AI图像创作平台和模型分享社区,https://www.liblib.art/?souceid=005904&utm=cg&cgv=dqndpmwn2z,https://ai-bot.cn/sites/6474.html,https://ai-bot.cn/wp-content/uploads/2025/10/liblib.art-logo.png,6474
AI图像工具,Midjourney,AI图像和插画生成工具,https://www.midjourney.com/home,https://ai-bot.cn/sites/56.html,https://ai-bot.cn/wp-content/uploads/2023/03/midjourney-icon.png,56
AI图像工具,Stable Diffusion,StabilityAI推出的文本到图像生成AI,,https://ai-bot.cn/sites/123.html,https://ai-bot.cn/wp-content/uploads/2023/03/stability-ai-icon.png,123
AI图像工具,Civitai,免费的AI图像绘画作品和模型分享平台和社区,https://civitai.com,https://ai-bot.cn/sites/6297.html,https://ai-bot.cn/wp-content/uploads/2023/05/civitai-icon.png,6297
AI图像工具,吐司AI,AI绘画模型社区和在线生图平台,https://ai-bot.cn/tusiart,https://ai-bot.cn/tusiart/,https://ai-bot.cn/wp-content/uploads/2024/07/tusiart-logo.png,14579
